____VehicleSample__
hhID,vehIDinHH,hhWt,nTrips
1035198,3,303.74908,1
___Trip_
gID,dayID,idInDay,secsFromLastTrip,numRecSteps,miles,year,month,day,hr24,min,sec,numPayloadAdjust
0,0,0,30625,9366,130.21385,2012,5,25,5,46,23,1
tStepID,payloadKg
0,0.0
speedMPH,fltGrade,recAuxKW
76.0,-0.043931976,0.0
76.5,-0.04391025,0.0
77.7,-0.04444466,0.0
78.8,-0.045464512,0.0
79.6,-0.04685674,0.0
79.6,-0.048434217,0.0
82.2,-0.049861666,0.0
82.6,-0.050614905,0.0
83.3,-0.049851816,0.0
83.7,-0.04662926,0.0
84.9,-0.04104199,0.0
84.5,-0.034950566,0.0
83.5,-0.030791499,0.0
83.2,-0.029787479,0.0
83.1,-0.031469006,0.0
83.5,-0.034391526,0.0
83.9,-0.037085723,0.0
83.8,-0.03869047,0.0
83.7,-0.03908284,0.0
83.7,-0.03863433,0.0
83.5,-0.037884343,0.0
83.2,-0.03725572,0.0
83.0,-0.036847588,0.0
82.7,-0.03642762,0.0
81.7,-0.035653967,0.0
80.8,-0.034373958,0.0
80.0,-0.032801293,0.0
79.3,-0.03142569,0.0
78.7,-0.030692533,0.0
78.1,-0.030716594,0.0
77.5,-0.03125486,0.0
75.8,-0.031913884,0.0
72.8,-0.032394778,0.0
71.3,-0.03259029,0.0
70.1,-0.032531433,0.0
69.8,-0.032332644,0.0
70.7,-0.0321946,0.0
71.6,-0.032382548,0.0
72.4,-0.03313127,0.0
73.3,-0.034533784,0.0
74.6,-0.036517188,0.0
75.4,-0.038923174,0.0
75.1,-0.04154592,0.0
74.7,-0.04406876,0.0
74.4,-0.046113413,0.0
73.7,-0.047478132,0.0
72.6,-0.048274077,0.0
71.7,-0.048776902,0.0
71.2,-0.04918802,0.0
71.4,-0.049548026,0.0
72.4,-0.049813032,0.0
73.6,-0.04995751,0.0
74.2,-0.050006773,0.0
74.1,-0.050007626,0.0
74.1,-0.049998276,0.0
73.9,-0.050004423,0.0
73.3,-0.05003875,0.0
72.5,-0.05007397,0.0
71.7,-0.049998216,0.0
71.5,-0.049659714,0.0
71.4,-0.049068037,0.0
71.3,-0.0485065,0.0
71.1,-0.048307672,0.0
71.1,-0.048544094,0.0
71.7,-0.049017034,0.0
72.7,-0.049481668,0.0
73.7,-0.04980279,0.0
74.8,-0.049966738,0.0
76.2,-0.0500543,0.0
77.5,-0.05016402,0.0
76.9,-0.05023727,0.0
75.7,-0.049900874,0.0
74.9,-0.048711635,0.0
74.9,-0.046926547,0.0
74.9,-0.045753513,0.0
74.7,-0.04615453,0.0
74.7,-0.04741412,0.0
75.0,-0.047368523,0.0
75.7,-0.044238493,0.0
76.8,-0.038273595,0.0
77.1,-0.031835563,0.0
77.1,-0.028019138,0.0
77.5,-0.028688923,0.0
78.5,-0.03318823,0.0
79.4,-0.03881978,0.0
80.5,-0.042657908,0.0
81.7,-0.043115065,0.0
81.1,-0.04041494,0.0
80.8,-0.03610848,0.0
80.7,-0.032024086,0.0
81.0,-0.029265847,0.0
80.4,-0.027909245,0.0
79.7,-0.027432833,0.0
79.3,-0.027331555,0.0
79.0,-0.027401075,0.0
78.5,-0.027624018,0.0
78.2,-0.027944831,0.0
78.2,-0.028201459,0.0
78.7,-0.028236197,0.0
79.5,-0.028061721,0.0
80.4,-0.027957775,0.0
80.7,-0.028406573,0.0
80.4,-0.02982745,0.0
79.8,-0.03219884,0.0
79.2,-0.034832697,0.0
78.6,-0.03655291,0.0
78.3,-0.036206372,0.0
78.6,-0.03323235,0.0
79.5,-0.028079797,0.0
80.3,-0.022165159,0.0
81.1,-0.01713999,0.0
80.9,-0.013943399,0.0
79.9,-0.012490009,0.0
79.5,-0.012125217,0.0
79.9,-0.012203501,0.0
80.1,-0.012331607,0.0
80.0,-0.012360901,0.0
80.0,-0.012312257,0.0
80.1,-0.012275128,0.0
80.2,-0.012301629,0.0
80.4,-0.012355927,0.0
80.9,-0.012333808,0.0
81.3,-0.012092847,0.0
80.9,-0.011480604,0.0
80.3,-0.010433663,0.0
79.5,-0.009109019,0.0
78.5,-0.00785291,0.0
77.9,-0.0069735833,0.0
77.1,-0.006554227,0.0
76.2,-0.0064742053,0.0
75.6,-0.0065506557,0.0
75.7,-0.0066467053,0.0
75.6,-0.0067016594,0.0
75.6,-0.0067135515,0.0
76.0,-0.006706745,0.0
76.7,-0.006706308,0.0
76.9,-0.006722654,0.0
77.7,-0.006745634,0.0
78.3,-0.006758738,0.0
78.6,-0.0067583076,0.0
79.4,-0.0067386734,0.0
79.7,-0.0066518476,0.0
80.0,-0.0064051016,0.0
80.0,-0.005934449,0.0
79.4,-0.0052969838,0.0
79.6,-0.0046658083,0.0
79.7,-0.0042073876,0.0
79.5,-0.003970798,0.0
79.0,-0.0038956876,0.0
78.5,-0.0038952916,0.0
78.0,-0.0039139455,0.0
77.9,-0.003929721,0.0
78.1,-0.00393828,0.0
78.1,-0.0039468333,0.0
78.3,-0.003973597,0.0
78.4,-0.004038693,0.0
78.4,-0.0041476875,0.0
77.7,-0.0042844336,0.0
76.6,-0.0044210963,0.0
75.3,-0.004531149,0.0
74.3,-0.004595896,0.0
74.3,-0.0046120975,0.0
73.9,-0.004597104,0.0
72.7,-0.0045788167,0.0
72.3,-0.0045774374,0.0
73.3,-0.004596159,0.0
74.1,-0.004624286,0.0
75.4,-0.0046473052,0.0
75.5,-0.004656189,0.0
76.0,-0.004644667,0.0
76.2,-0.0045966757,0.0
75.7,-0.004485349,0.0
75.1,-0.0042920965,0.0
75.3,-0.0040298244,0.0
76.1,-0.0037495752,0.0
76.6,-0.0035176459,0.0
76.3,-0.003376436,0.0
75.9,-0.0033254207,0.0
76.1,-0.0033335956,0.0
76.6,-0.0033615609,0.0
76.9,-0.003379138,0.0
76.1,-0.0033764814,0.0
74.9,-0.003363947,0.0
74.3,-0.0033595355,0.0
74.6,-0.003372157,0.0
75.0,-0.003395319,0.0
75.5,-0.0034170644,0.0
75.9,-0.0034320934,0.0
76.7,-0.0034428416,0.0
77.4,-0.0034536808,0.0
78.1,-0.003462059,0.0
78.6,-0.0034428313,0.0
79.0,-0.0033347467,0.0
79.0,-0.003058668,0.0
79.2,-0.0025897115,0.0
79.9,-0.0020466254,0.0
79.7,-0.0016881907,0.0
80.2,-0.001742037,0.0
80.5,-0.0021920418,0.0
82.0,-0.00275977,0.0
82.2,-0.0031002224,0.0
82.8,-0.0029993732,0.0
83.7,-0.0024338495,0.0
83.3,-0.0015142353,0.0
82.1,-3.7305633E-4,0.0
81.0,9.115952E-4,0.0
80.7,0.002263383,0.0
80.6,0.003496761,0.0
80.4,0.0043605305,0.0
80.1,0.004781613,0.0
79.8,0.0050786,0.0
79.4,0.0058953026,0.0
79.2,0.007769647,0.0
79.2,0.010456089,0.0
79.3,0.012482399,0.0
79.3,0.011708412,0.0
78.9,0.0070362235,0.0
77.6,-7.625052E-5,0.0
75.6,-0.0060682097,0.0
74.0,-0.0075004157,0.0
72.3,-0.0029275941,0.0
70.6,0.0067804107,0.0
69.6,0.019008044,0.0
69.6,0.030377798,0.0
70.0,0.038290005,0.0
70.4,0.042173933,0.0
70.7,0.04323376,0.0
71.0,0.043109085,0.0
71.0,0.04286353,0.0
71.2,0.042805843,0.0
71.4,0.04275892,0.0
71.6,0.0424385,0.0
72.2,0.04177429,0.0
73.0,0.040996347,0.0
73.3,0.040445216,0.0
73.3,0.040314753,0.0
73.6,0.04057751,0.0
73.8,0.041112456,0.0
73.8,0.041830726,0.0
73.9,0.04265079,0.0
73.6,0.04341554,0.0
74.2,0.04393177,0.0
74.0,0.04411327,0.0
74.2,0.04401148,0.0
73.8,0.04371061,0.0
73.7,0.04332877,0.0
73.7,0.043109275,0.0
73.8,0.043307725,0.0
74.0,0.04391972,0.0
74.1,0.044628404,0.0
74.4,0.045083474,0.0
74.5,0.04519914,0.0
74.8,0.045158077,0.0
75.0,0.04517842,0.0
75.2,0.045332044,0.0
75.4,0.045557633,0.0
75.6,0.045768525,0.0
75.7,0.045893468,0.0
75.8,0.04584975,0.0
75.8,0.045598716,0.0
75.8,0.045276668,0.0
75.7,0.04516352,0.0
75.5,0.045424893,0.0
75.3,0.045929506,0.0
75.0,0.04638123,0.0
74.8,0.046581365,0.0
74.5,0.046510052,0.0
74.3,0.04621566,0.0
74.1,0.04572124,0.0
74.1,0.045058064,0.0
73.6,0.04433597,0.0
73.5,0.043702397,0.0
73.4,0.0431992,0.0
73.5,0.042698987,0.0
73.4,0.042018652,0.0
73.4,0.041092042,0.0
73.3,0.040053107,0.0
73.2,0.03920182,0.0
73.1,0.0388896,0.0
72.9,0.039361686,0.0
73.0,0.040612802,0.0
73.0,0.04234436,0.0
72.9,0.04408624,0.0
72.9,0.045426168,0.0
72.8,0.04617976,0.0
72.7,0.04638575,0.0
72.8,0.046181764,0.0
72.8,0.04570212,0.0
72.8,0.045056254,0.0
72.8,0.04432678,0.0
73.0,0.04352597,0.0
73.2,0.042563837,0.0
73.3,0.041336697,0.0
73.3,0.039904628,0.0
73.3,0.038527533,0.0
73.3,0.03739858,0.0
73.4,0.03630234,0.0
73.7,0.03465518,0.0
73.8,0.032026373,0.0
74.0,0.028642707,0.0
74.2,0.025326062,0.0
74.4,0.02290738,0.0
74.4,0.021677367,0.0
74.6,0.021324484,0.0
74.7,0.021284021,0.0
75.4,0.021086337,0.0
75.6,0.020477416,0.0
75.9,0.019427158,0.0
76.3,0.018114328,0.0
76.6,0.01677294,0.0
77.0,0.01541529,0.0
77.4,0.01373432,0.0
77.9,0.011396768,0.0
78.3,0.00849142,0.0
78.7,0.0056238356,0.0
78.6,0.003459912,0.0
78.4,0.0021432445,0.0
77.9,0.0011663048,0.0
77.3,-2.0386628E-4,0.0
76.9,-0.0023207106,0.0
77.1,-0.004858751,0.0
77.4,-0.0070881955,0.0
77.6,-0.008499325,0.0
77.7,-0.009217373,0.0
77.8,-0.009902071,0.0
77.8,-0.011278678,0.0
77.9,-0.013621291,0.0
77.5,-0.016527371,0.0
77.8,-0.019203879,0.0
78.1,-0.021058138,0.0
78.1,-0.02205575,0.0
78.2,-0.022570148,0.0
78.8,-0.022971297,0.0
79.1,-0.023403814,0.0
79.3,-0.023969516,0.0
79.7,-0.025050994,0.0
79.7,-0.027244553,0.0
78.9,-0.030772306,0.0
78.0,-0.034986626,0.0
77.6,-0.03862708,0.0
77.3,-0.04062794,0.0
77.3,-0.04066597,0.0
77.1,-0.03903311,0.0
76.6,-0.036149975,0.0
76.1,-0.032266416,0.0
75.7,-0.027652793,0.0
75.4,-0.023189493,0.0
74.6,-0.020577868,0.0
74.7,-0.021264683,0.0
74.4,-0.024894807,0.0
73.6,-0.02936358,0.0
74.2,-0.032568198,0.0
75.8,-0.033773948,0.0
77.3,-0.033470694,0.0
78.8,-0.03249939,0.0
80.4,-0.031433675,0.0
81.3,-0.030433182,0.0
80.6,-0.029375376,0.0
80.9,-0.02810465,0.0
82.0,-0.026682995,0.0
82.8,-0.025468368,0.0
83.2,-0.024934256,0.0
83.3,-0.0253773,0.0
83.5,-0.026723549,0.0
83.4,-0.028554987,0.0
83.6,-0.030383386,0.0
83.9,-0.031993084,0.0
84.2,-0.03351794,0.0
84.4,-0.035149265,0.0
84.8,-0.036790855,0.0
85.2,-0.038068257,0.0
85.4,-0.03868481,0.0
85.5,-0.038718034,0.0
85.8,-0.03864527,0.0
85.5,-0.039192513,0.0
85.1,-0.04097443,0.0
84.3,-0.043931514,0.0
83.5,-0.04710781,0.0
83.0,-0.04933454,0.0
82.7,-0.050222892,0.0
82.2,-0.05026093,0.0
81.8,-0.05009014,0.0
81.7,-0.050014302,0.0
81.7,-0.050040282,0.0
82.1,-0.050034214,0.0
82.0,-0.049809873,0.0
81.6,-0.049255583,0.0
81.0,-0.04847168,0.0
81.0,-0.047762446,0.0
80.8,-0.04748593,0.0
80.5,-0.047841027,0.0
80.2,-0.04866786,0.0
79.3,-0.049514286,0.0
79.0,-0.050047435,0.0
78.7,-0.050291624,0.0
78.3,-0.050306037,0.0
78.5,-0.049768537,0.0
79.0,-0.04821969,0.0
79.0,-0.045919802,0.0
79.1,-0.044055786,0.0
79.1,-0.043520812,0.0
78.9,-0.043636702,0.0
78.8,-0.042448558,0.0
78.5,-0.038246345,0.0
78.1,-0.030876573,0.0
78.3,-0.021946015,0.0
78.9,-0.013863761,0.0
79.0,-0.008311628,0.0
78.4,-0.0052237283,0.0
77.6,-0.003061586,0.0
76.5,8.1656035E-6,0.0
75.4,0.0051294253,0.0
74.4,0.012497572,0.0
73.9,0.021466613,0.0
73.9,0.030635063,0.0
73.6,0.0381036,0.0
73.3,0.042156983,0.0
73.0,0.042134903,0.0
72.4,0.039012782,0.0
71.8,0.035280034,0.0
71.3,0.033862703,0.0
70.8,0.036366254,0.0
70.4,0.041767545,0.0
70.1,0.04709333,0.0
69.6,0.05004612,0.0
69.4,0.050702233,0.0
69.4,0.050412152,0.0
69.3,0.050031982,0.0
69.3,0.049625807,0.0
69.3,0.049086932,0.0
69.4,0.048495024,0.0
69.5,0.047881376,0.0
69.7,0.04687129,0.0
69.6,0.0447624,0.0
69.7,0.041104488,0.0
70.0,0.036348987,0.0
70.1,0.031895723,0.0
70.0,0.029302083,0.0
70.5,0.029232657,0.0
70.7,0.03087859,0.0
70.8,0.032163784,0.0
71.0,0.030806113,0.0
71.3,0.025873631,0.0
71.6,0.018698886,0.0
71.9,0.012158401,0.0
72.3,0.00882417,0.0
72.5,0.009517228,0.0
72.7,0.013163524,0.0
73.1,0.017739698,0.0
73.6,0.021543398,0.0
74.1,0.023971833,0.0
74.6,0.025432933,0.0
75.0,0.02668238,0.0
75.3,0.02817292,0.0
75.7,0.029823884,0.0
75.9,0.031242067,0.0
76.2,0.03207774,0.0
76.5,0.03217812,0.0
76.4,0.03154323,0.0
76.3,0.030328773,0.0
76.4,0.028970817,0.0
76.3,0.028183443,0.0
76.9,0.02856585,0.0
77.0,0.030013846,0.0
76.5,0.031554792,0.0
75.6,0.031941622,0.0
74.8,0.030538203,0.0
74.8,0.027650252,0.0
74.8,0.024038417,0.0
75.0,0.0202573,0.0
75.2,0.01655891,0.0
75.3,0.013276107,0.0
75.2,0.010983492,0.0
75.0,0.010123723,0.0
74.7,0.010592934,0.0
74.9,0.011850441,0.0
74.7,0.013404083,0.0
74.0,0.015080435,0.0
73.6,0.016854107,0.0
73.6,0.018561248,0.0
73.9,0.019847196,0.0
74.6,0.020314721,0.0
75.0,0.019663977,0.0
75.5,0.017815858,0.0
75.8,0.015075961,0.0
75.7,0.012144098,0.0
76.0,0.009783243,0.0
76.4,0.008384842,0.0
76.8,0.007842285,0.0
77.2,0.007791197,0.0
77.4,0.007911904,0.0
77.4,0.008046642,0.0
77.5,0.008155544,0.0
77.6,0.008242269,0.0
77.0,0.008309204,0.0
75.9,0.008339001,0.0
75.7,0.0082965465,0.0
75.5,0.008151254,0.0
75.0,0.0079064,0.0
74.7,0.007607667,0.0
74.9,0.0073190467,0.0
75.2,0.007088616,0.0
75.6,0.006932496,0.0
75.8,0.0068423897,0.0
75.5,0.006800278,0.0
74.9,0.0067801257,0.0
74.4,0.006741003,0.0
74.1,0.0066403253,0.0
74.5,0.0064698374,0.0
74.9,0.0062694857,0.0
75.1,0.006094294,0.0
75.3,0.005982973,0.0
75.3,0.005980265,0.0
75.5,0.006175307,0.0
76.1,0.0066701313,0.0
76.7,0.0074715596,0.0
77.1,0.008419147,0.0
76.7,0.0092531005,0.0
76.9,0.009766116,0.0
76.5,0.00988796,0.0
75.8,0.009659343,0.0
75.3,0.009183956,0.0
75.4,0.008615705,0.0
74.7,0.008135078,0.0
74.6,0.007875809,0.0
74.8,0.007850872,0.0
74.9,0.00793168,0.0
75.0,0.0078615155,0.0
75.1,0.0072875163,0.0
75.4,0.0058868746,0.0
75.7,0.0036428208,0.0
75.9,0.0010773126,0.0
76.0,-9.007461E-4,0.0
76.1,-0.0015184056,0.0
76.2,-5.655338E-4,0.0
76.2,0.0015915104,0.0
76.1,0.0042636106,0.0
75.8,0.006733927,0.0
75.4,0.008518738,0.0
75.2,0.009511245,0.0
75.0,0.009922389,0.0
75.1,0.010077648,0.0
75.1,0.010225692,0.0
75.2,0.010465463,0.0
75.0,0.01080923,0.0
74.6,0.011321334,0.0
74.5,0.012205534,0.0
74.8,0.013722336,0.0
75.0,0.01594961,0.0
75.3,0.018594328,0.0
75.4,0.021089315,0.0
75.5,0.022916561,0.0
75.3,0.023853369,0.0
75.0,0.024004921,0.0
74.6,0.02374398,0.0
74.4,0.023650497,0.0
74.2,0.024375413,0.0
74.3,0.026338844,0.0
74.4,0.02940413,0.0
74.4,0.032864317,0.0
74.4,0.03583487,0.0
74.4,0.037719257,0.0
74.5,0.038431816,0.0
74.4,0.038357,0.0
74.4,0.038111284,0.0
74.2,0.03821825,0.0
74.1,0.03889365,0.0
73.7,0.04001183,0.0
73.3,0.041203555,0.0
72.9,0.042123552,0.0
72.6,0.042801708,0.0
72.4,0.043701846,0.0
72.3,0.04530429,0.0
72.3,0.047524065,0.0
72.4,0.049495064,0.0
72.4,0.049975418,0.0
72.4,0.048184026,0.0
72.4,0.044770762,0.0
72.6,0.041990288,0.0
72.7,0.042036053,0.0
72.8,0.044908304,0.0
73.0,0.04845751,0.0
73.2,0.05038715,0.0
73.3,0.049559023,0.0
73.2,0.045960385,0.0
73.3,0.04079372,0.0
73.1,0.036293134,0.0
73.0,0.03422506,0.0
73.1,0.034569778,0.0
73.2,0.036022745,0.0
73.3,0.037452895,0.0
73.3,0.038618438,0.0
73.7,0.03974929,0.0
73.7,0.040806916,0.0
74.0,0.04126937,0.0
74.1,0.04059978,0.0
74.4,0.03887115,0.0
74.7,0.036891095,0.0
74.9,0.03567118,0.0
75.1,0.035705596,0.0
75.3,0.03667931,0.0
75.4,0.037820697,0.0
75.4,0.038534343,0.0
75.5,0.038719796,0.0
75.6,0.03857598,0.0
75.6,0.03826955,0.0
75.6,0.0378384,0.0
75.7,0.03723613,0.0
75.8,0.036326207,0.0
75.9,0.034936253,0.0
75.7,0.03309017,0.0
75.7,0.031180441,0.0
75.6,0.029789027,0.0
75.4,0.029320655,0.0
75.2,0.029859979,0.0
73.8,0.03127813,0.0
73.1,0.033278584,0.0
72.8,0.035348706,0.0
72.7,0.036884405,0.0
72.6,0.03748012,0.0
72.6,0.03705912,0.0
72.5,0.035767823,0.0
72.5,0.033892892,0.0
72.6,0.031877853,0.0
72.6,0.030231891,0.0
72.8,0.029295385,0.0
73.0,0.029093625,0.0
73.1,0.02940365,0.0
73.4,0.029931474,0.0
73.7,0.030466428,0.0
74.1,0.030934986,0.0
74.5,0.031317882,0.0
74.9,0.031493463,0.0
75.4,0.031172184,0.0
75.6,0.030033361,0.0
75.8,0.027982108,0.0
76.0,0.025315527,0.0
76.3,0.022628577,0.0
76.6,0.02046419,0.0
76.6,0.018963354,0.0
76.1,0.017844953,0.0
76.2,0.016736506,0.0
76.5,0.015519168,0.0
76.9,0.014378966,0.0
77.2,0.013608274,0.0
77.5,0.013425667,0.0
77.8,0.013919429,0.0
78.2,0.014973262,0.0
78.6,0.016120398,0.0
78.8,0.016585462,0.0
79.0,0.01573969,0.0
79.3,0.013635607,0.0
79.7,0.0110059995,0.0
80.2,0.00870788,0.0
79.9,0.0072088577,0.0
79.3,0.006501259,0.0
79.1,0.0063335253,0.0
78.9,0.006493301,0.0
79.1,0.006944194,0.0
79.3,0.0077498364,0.0
79.4,0.008884007,0.0
79.6,0.010130164,0.0
79.2,0.011193486,0.0
77.9,0.01190617,0.0
77.4,0.012288878,0.0
76.3,0.012410486,0.0
76.7,0.012236415,0.0
77.1,0.0116763925,0.0
77.0,0.010798594,0.0
77.1,0.009930201,0.0
76.9,0.009452089,0.0
76.2,0.009485014,0.0
75.6,0.009860608,0.0
74.6,0.010412044,0.0
73.8,0.01115022,0.0
74.1,0.01204886,0.0
74.2,0.012757225,0.0
73.0,0.012729099,0.0
72.7,0.011748377,0.0
72.9,0.010269823,0.0
73.0,0.009131859,0.0
72.3,0.008918371,0.0
71.0,0.00956408,0.0
69.8,0.010428263,0.0
69.3,0.010706687,0.0
69.5,0.009941862,0.0
70.1,0.008325357,0.0
70.8,0.0065785423,0.0
70.8,0.0054910947,0.0
69.8,0.0054395525,0.0
69.5,0.0061899954,0.0
69.8,0.00705665,0.0
68.6,0.0072673755,0.0
68.1,0.0063306596,0.0
67.8,0.0042651943,0.0
68.6,0.0015981623,0.0
69.3,-9.1383327E-4,0.0
69.7,-0.0026958203,0.0
69.9,-0.003597232,0.0
70.6,-0.003826371,0.0
71.5,-0.003718126,0.0
72.4,-0.003539923,0.0
73.3,-0.0034200235,0.0
74.3,-0.0033734129,0.0
75.1,-0.0033619134,0.0
75.7,-0.0033331648,0.0
76.6,-0.0032282718,0.0
77.2,-0.0030047847,0.0
78.0,-0.00272997,0.0
78.4,-0.0027218491,0.0
78.7,-0.003584338,0.0
79.1,-0.0059370957,0.0
79.5,-0.009869128,0.0
79.8,-0.014587232,0.0
80.2,-0.018785678,0.0
80.4,-0.021512568,0.0
79.7,-0.022677965,0.0
79.8,-0.022823196,0.0
79.8,-0.022576734,0.0
79.9,-0.02231341,0.0
79.5,-0.022136413,0.0
79.4,-0.022027887,0.0
79.6,-0.022003867,0.0
79.9,-0.022186287,0.0
79.8,-0.02274867,0.0
79.5,-0.023739142,0.0
80.0,-0.024888812,0.0
80.2,-0.02560409,0.0
80.0,-0.025262155,0.0
79.9,-0.023662636,0.0
79.7,-0.021263454,0.0
79.6,-0.018926362,0.0
79.9,-0.017320774,0.0
80.2,-0.016488021,0.0
80.2,-0.015953615,0.0
79.7,-0.015277291,0.0
79.3,-0.014491981,0.0
78.9,-0.013947896,0.0
78.4,-0.013745016,0.0
77.3,-0.013496652,0.0
76.5,-0.01276313,0.0
75.8,-0.011571581,0.0
75.4,-0.010307163,0.0
75.0,-0.009145799,0.0
74.8,-0.007839822,0.0
74.7,-0.006150008,0.0
74.9,-0.004300546,0.0
75.3,-0.0028276998,0.0
75.8,-0.002040298,0.0
76.1,-0.0017755041,0.0
76.0,-0.001690256,0.0
75.5,-0.0017067605,0.0
75.0,-0.0021362212,0.0
74.7,-0.0033691563,0.0
75.0,-0.005438285,0.0
75.6,-0.007863645,0.0
76.3,-0.009875688,0.0
77.1,-0.010771784,0.0
78.1,-0.010189861,0.0
79.1,-0.0082701165,0.0
79.8,-0.0056652413,0.0
80.6,-0.0033434557,0.0
81.2,-0.0023131166,0.0
81.5,-0.003373466,0.0
81.3,-0.0067192772,0.0
81.6,-0.011498445,0.0
81.6,-0.016081095,0.0
81.4,-0.019211363,0.0
80.9,-0.020737547,0.0
80.2,-0.021098664,0.0
79.6,-0.02060192,0.0
79.5,-0.019404333,0.0
79.8,-0.017839223,0.0
79.2,-0.016654203,0.0
78.3,-0.016891832,0.0
77.5,-0.01910346,0.0
76.7,-0.022540217,0.0
75.9,-0.02560059,0.0
75.2,-0.027230075,0.0
74.8,-0.027473265,0.0
75.1,-0.026778957,0.0
75.4,-0.025528846,0.0
75.0,-0.024356445,0.0
74.6,-0.024169791,0.0
74.8,-0.025423234,0.0
75.9,-0.02762575,0.0
76.9,-0.029770112,0.0
77.7,-0.031116396,0.0
78.3,-0.031580698,0.0
78.9,-0.03165835,0.0
78.6,-0.032000765,0.0
78.0,-0.03278515,0.0
77.4,-0.033522666,0.0
76.8,-0.033701677,0.0
76.1,-0.03342926,0.0
75.6,-0.03316079,0.0
75.1,-0.033007853,0.0
75.2,-0.032678477,0.0
76.0,-0.031941827,0.0
77.2,-0.03066032,0.0
78.3,-0.028535366,0.0
78.8,-0.025641825,0.0
78.2,-0.023255859,0.0
77.4,-0.023183776,0.0
76.8,-0.025846967,0.0
76.1,-0.02953373,0.0
75.7,-0.031786963,0.0
76.0,-0.031416,0.0
76.4,-0.029370157,0.0
76.1,-0.027911833,0.0
76.6,-0.02880052,0.0
77.6,-0.031938583,0.0
78.3,-0.035448313,0.0
78.5,-0.03696438,0.0
78.5,-0.035250023,0.0
78.7,-0.031056173,0.0
78.3,-0.026432402,0.0
77.9,-0.023055458,0.0
77.7,-0.02125938,0.0
77.6,-0.020514907,0.0
77.3,-0.02035521,0.0
76.8,-0.020612847,0.0
76.1,-0.021083247,0.0
75.7,-0.021290677,0.0
74.4,-0.020578193,0.0
73.1,-0.018504532,0.0
72.3,-0.015402117,0.0
72.6,-0.012485722,0.0
72.5,-0.011114169,0.0
71.5,-0.011777712,0.0
70.9,-0.013696899,0.0
71.5,-0.015376744,0.0
71.8,-0.015757,0.0
71.1,-0.014971039,0.0
71.1,-0.013913925,0.0
71.7,-0.0131659135,0.0
72.3,-0.012569675,0.0
72.7,-0.011750238,0.0
73.1,-0.010718101,0.0
73.0,-0.009893301,0.0
73.7,-0.009697988,0.0
74.8,-0.010215023,0.0
75.6,-0.011220094,0.0
76.3,-0.012458721,0.0
76.7,-0.013754501,0.0
77.2,-0.014817505,0.0
78.0,-0.015148444,0.0
78.5,-0.014341404,0.0
79.1,-0.01247916,0.0
79.7,-0.010159463,0.0
80.1,-0.008117932,0.0
81.0,-0.0067762192,0.0
81.3,-0.00606256,0.0
80.4,-0.0056015947,0.0
79.6,-0.005074286,0.0
78.8,-0.004460783,0.0
78.9,-0.0040100617,0.0
79.3,-0.0040057683,0.0
79.0,-0.00453586,0.0
79.1,-0.005408609,0.0
79.6,-0.00623793,0.0
80.0,-0.006647356,0.0
79.5,-0.0064568426,0.0
79.6,-0.0057110423,0.0
79.9,-0.0045708497,0.0
79.7,-0.0032291743,0.0
78.9,-0.0019247999,0.0
78.9,-9.511233E-4,0.0
79.1,-5.7209865E-4,0.0
79.1,-9.285288E-4,0.0
79.1,-0.0020369673,0.0
79.2,-0.0038025163,0.0
79.3,-0.005899294,0.0
79.2,-0.007633064,0.0
79.1,-0.008163735,0.0
79.1,-0.0071807955,0.0
79.1,-0.0054666055,0.0
79.1,-0.004611021,0.0
79.1,-0.0058235023,0.0
79.3,-0.008731706,0.0
79.3,-0.011349302,0.0
78.7,-0.0115632005,0.0
78.1,-0.008964865,0.0
78.4,-0.0052051186,0.0
78.7,-0.0025282754,0.0
79.0,-0.0020893724,0.0
79.3,-0.003488636,0.0
79.3,-0.0054158177,0.0
79.4,-0.006600353,0.0
79.3,-0.006509459,0.0
78.5,-0.0055697514,0.0
78.0,-0.0048995623,0.0
78.1,-0.0056782663,0.0
78.4,-0.00835992,0.0
78.8,-0.01212212,0.0
79.0,-0.015165364,0.0
79.3,-0.015946858,0.0
79.7,-0.014250337,0.0
80.0,-0.011055766,0.0
80.2,-0.007667031,0.0
80.5,-0.005109179,0.0
78.4,-0.0038971205,0.0
80.0,-0.0038385517,0.0
79.7,-0.004114438,0.0
79.4,-0.003983658,0.0
79.7,-0.0035541474,0.0
79.6,-0.0036816113,0.0
79.7,-0.005070581,0.0
78.6,-0.007590156,0.0
79.1,-0.01036601,0.0
79.4,-0.012278924,0.0
79.8,-0.012388158,0.0
80.2,-0.010318543,0.0
80.7,-0.0068231733,0.0
80.9,-0.004065425,0.0
81.0,-0.0045643146,0.0
81.1,-0.008932171,0.0
81.1,-0.014632041,0.0
80.5,-0.017538112,0.0
80.5,-0.015130403,0.0
80.2,-0.008586333,0.0
80.2,-0.0020482903,0.0
80.8,5.490302E-4,0.0
81.4,-0.0014944394,0.0
81.4,-0.005562719,0.0
81.5,-0.008421311,0.0
81.3,-0.008723816,0.0
80.4,-0.007087978,0.0
79.3,-0.004504658,0.0
78.2,-0.0013708394,0.0
77.2,0.0021141921,0.0
76.8,0.0054307114,0.0
77.0,0.007953972,0.0
77.4,0.009323853,0.0
77.6,0.009320035,0.0
77.9,0.0075670886,0.0
